dst,pagerank_score
7523,-4.5330209398077967e-05
338,0.0016257289040768916
7544,0.0017150039428998158
7447,0.0006541360188347009
7521,0.00047783236083448683
7477,4.739448316383652e-05
384,0.016432914869382656
7575,0.0009043208441690891
3516,0.0001234518390510579
7423,5.699059295324528e-05
7485,0.003674141535568749
759,0.001892037735455593
946,0.006915619159169658
7585,0.001453494636575704
7563,0.0001956871688105356
3133,0.0037876564928337065
7433,0.00032249681020868874
7516,1.0730999316021713e-05
7457,4.739448316383652e-05
314,0.009443452132590865
7514,0.002018050722051853
3305,3.53575510238116e-05
524,5.3285043127931675e-05
809,0.0008732616209922266
1057,0.0020189187786528694
1541,0.009604643973977839
1371,3.714080022974121e-05
1571,3.507891833538509e-05
1185,0.026904673579903615
1566,0.005308645165773234
1350,0.005310840331757724
549,0.08084286596770826
526,0.005197783916179112
431,0.048270611556975505
1546,0.017999780018263432
1461,0.0029520244345822362
458,0.0002565288700205867
1374,0.001027479533694281
7420,0.00022567665463199866
2376,0.006960275733398864
3222,0.0023425427842778705
3158,0.00052975438672111
2326,0.001518993870417189
728,0.049429146152067
278,0.00014625658344789134
1830,0.00499869199437319
7415,0.0009615864981692399
104,0.06616498290242295
1157,0.01088042225166854
2384,0.0016821767460567481
2371,0.025747737830615777
1578,0.00019863246937168233
3176,0.0031665375104400345
3155,0.01239527844345627
1254,0.024921948709940148
1179,0.19203182860948645
1055,0.00022039716126083766
7554,0.0002933581069994564
522,0.00013510886471145096
1152,0.01850545923214571
3112,0.013713670005315733
3096,3.53575510238116e-05
3066,0.0011889501676508412
