dst,absolutetrust_hybrid_score
2265,0.009599063740377894
980,0.009599058799323075
748,0.009598994435115847
5942,0.009598968389286268
688,0.00959895493644723
2164,0.00959894806048652
2653,0.00959894806048652
5776,0.00959894806048652
5039,0.00959015288375115
3903,0.00947508651305996
2123,0.009472676387471256
454,0.00946770453717485
3346,0.009467626331078095
277,0.00946758824947882
3374,0.009467566725527113
5760,0.009467557483018911
5128,0.009467551179357644
2933,0.00946752250263203
5145,0.009467491880157443
1717,0.009467489246599263
679,0.009467456458495912
837,0.009467456261073953
5474,0.009467455621301774
1450,0.009467455621301774
3178,0.009467455621301774
2990,0.009467455621301774
3107,0.00933817754685069
353,0.009336912832552603
3463,0.009336467376167017
1539,0.009336096159522146
1845,0.009336046131135789
1370,0.009336015073445503
1699,0.009335974114285444
4064,0.00933596696646667
1059,0.009335964375270312
5417,0.009335963182117026
575,0.009276871608738631
540,0.009206022331842463
492,0.00920565245382331
2897,0.009205200378155446
3415,0.00920484962603376
372,0.009204787369616519
4546,0.009204627719428345
617,0.009204509791433491
2070,0.009204503973573242
367,0.009204482006199622
2264,0.009204481675100698
5248,0.009204481675100698
1112,0.009204474483443923
2156,0.00920447074293228
5588,0.00920447074293228
3554,0.00920447074293228
3934,0.00920447074293228
2557,0.009095866578807099
1750,0.009083861116752918
4122,0.009075217009843336
777,0.009073179049329217
2605,0.009073059900919831
731,0.009072980432557285
2425,0.009072978303747533
4853,0.009072978303747533
1709,0.009072978303747533
2499,0.009072978303747533
3168,0.008961937808919787
1690,0.008942539751987147
630,0.008942423762639729
3219,0.008942220007044354
3368,0.008941864747664266
839,0.008941795775100897
359,0.008941643893349569
3440,0.00894163956380753
1883,0.008941606484822444
1648,0.008941604243388744
2906,0.008941591913326422
1779,0.008941587904316909
3850,0.008941583142845306
2281,0.008941526222586675
2562,0.00894152087016486
2362,0.008941520647038122
938,0.008941495586725233
1863,0.008941487368078828
5387,0.008941485864562785
4954,0.008941485864562785
3434,0.008832881700437605
4333,0.008815298015085219
3185,0.008812925227961347
4320,0.008810603423480539
2872,0.00881037230847952
4920,0.008810358441757237
3106,0.008810068312769965
2276,0.008810050937827099
2369,0.008810033768436892
3929,0.008810028909675497
3920,0.008810004357546457
343,0.008809993425378039
2700,0.00875422706017537
1752,0.008681346906461026
4054,0.008680284139934753
2939,0.008679526732841976
1018,0.008679038859703855
3204,0.008678994394165354
5444,0.008678913679536632
387,0.008678828552774015
4511,0.008678692863100999
1243,0.008678670277193714
2050,0.00867866626642243
327,0.008678626818469797
4940,0.008678620482652144
3391,0.00867860049107115
1157,0.008678598298497976
3076,0.008678557357569942
2053,0.00867855345817771
1552,0.008678511918361711
3167,0.008678500986193292
5964,0.008678500986193292
1184,0.008678500986193292
5905,0.008678500986193292
3180,0.008645289457358268
1677,0.008550454470121581
705,0.008549236163393897
23,0.008548297568630292
718,0.008547540093218349
1319,0.008547405859515545
1762,0.0085473248082664
3506,0.008547301513254014
1818,0.00854725526449382
2344,0.008547151088257657
1120,0.008547110026423619
581,0.008547087557196369
1176,0.008547062316076217
2559,0.008547059068146628
584,0.00854705717356772
1481,0.008547052349003222
1522,0.008547038199399292
291,0.00854701257346335
1170,0.008547011174851186
3716,0.008547010281158438
4620,0.008547009484032194
2814,0.008547008777886623
5503,0.008547008547008546
302,0.008547008547008546
3116,0.00851379701817352
2792,0.008416529438309157
781,0.008415564464610071
5428,0.008415533458270171
4413,0.008415522980573653
2339,0.008415519945585693
1022,0.008415518223417148
2602,0.008415516107823798
1445,0.008415516107823798
5679,0.008415516107823798
2672,0.008289818940180063
156,0.008287413594023995
4360,0.008286030092273404
4274,0.008284491653596035
4166,0.008284373692257912
1713,0.008284136449024416
1448,0.008284122690249135
541,0.008284121278850384
2535,0.008284106077917524
4397,0.008284042908950066
3124,0.00828403460080747
1515,0.008284032868179131
926,0.008284027209707513
829,0.008284023668639052
2287,0.008284023668639052
1659,0.008284023668639052
3827,0.008284023668639052
456,0.008224932095260658
3720,0.008155782330240545
3868,0.008154314383195764
399,0.00815430791958641
3885,0.00815312753934734
4501,0.00815276597272236
1321,0.008152649815279559
2508,0.008152628477881532
2950,0.00815259334775598
805,0.008152591508839412
3874,0.008152590766921175
1442,0.008152582535080827
1457,0.008152576292804024
5818,0.008152571922871915
2504,0.00815257005922315
3220,0.008152567646731312
703,0.008152558022181216
1030,0.00815255379830947
1249,0.008152544817327294
4615,0.00803773980075698
5036,0.008024148789771658
544,0.008022508590316144
2977,0.008021788866039497
2958,0.008021774603110697
3927,0.008021272199630109
2728,0.008021268036219536
1630,0.008021184709829172
1524,0.008021159265388222
2256,0.008021126732557097
1901,0.008021121230132891
1840,0.008021114782505648
4549,0.008021093420072246
2324,0.008021093119437455
2145,0.008021083464406118
2237,0.008021082592264233
2162,0.008021073466076492
1900,0.008021070432200756
3631,0.008021049722437976
2786,0.008021049722437976
306,0.008021040026348061
4616,0.00789243989438024
1227,0.007890020352725576
2476,0.007889652950890108
2366,0.007889611753684491
3064,0.00788955728325323
2509,0.00788955728325323
3774,0.00788955728325323
1189,0.007889549687121569
444,0.007889547215140038
3564,0.007889546351084811
3473,0.007889546351084811
2006,0.007762852294850944
4458,0.007761364697358625
1541,0.007760667538169406
3935,0.007759903999157975
1890,0.007759752613032444
4523,0.007759570571540662
2024,0.007758570859581952
700,0.007758263034057344
2100,0.0077581952633530874
3994,0.007758195071974335
2055,0.007758151160327292
2272,0.00775813294346222
2541,0.0077580862694003935
627,0.00775807764378553
1654,0.0077580759000186175
707,0.0077580539992541395
5299,0.007758053911900064
4957,0.007758053911900064
2041,0.007758053911900064
3077,0.007758053911900064
2191,0.007758053911900064
3117,0.007758053911900064
3921,0.007758053911900064
4455,0.007630326932030044
3274,0.007627220036913191
4391,0.007626940355816798
1907,0.007626834459136445
3832,0.007626749155945928
1551,0.0076266845313837026
1404,0.007626640457201989
2869,0.0076266263102547
3509,0.007626594983857414
676,0.00762657592565997
287,0.007626568464073706
1015,0.007626562111218374
1727,0.00749949408951629
3033,0.007496689490895655
2625,0.0074961737929740355
1564,0.007495349830178834
1882,0.007495180595267557
560,0.007495160883924625
2553,0.00749512654597963
970,0.007495121193573847
5930,0.007495113345457976
1166,0.007495095314924446
1495,0.007495089074686048
987,0.007495075955905791
985,0.007495073351499879
2516,0.007495069959901768
4939,0.00749506903353057
3286,0.007461857504695545
2632,0.007371879938381932
4918,0.007367053301546004
4418,0.007366297972561879
3972,0.00736611678454161
1766,0.007364085258342432
1529,0.00736392489424253
1915,0.007363662164123981
2938,0.007363652505969982
1851,0.007363632461165911
1423,0.007363620946599814
2556,0.0073636184494344295
1465,0.00736359693509288
3780,0.007363580177681169
1253,0.007363576822920073
3876,0.007363576594345824
16,0.007363576594345824
334,0.007363576594345824
4797,0.007237388744868257
3184,0.007235372442475569
2252,0.00723506765175813
4315,0.007233654985106747
2496,0.007233349684793482
5061,0.007232463038262557
2430,0.0072322415184309895
2112,0.00723223785440582
314,0.007232142923146143
3550,0.007232125556360381
406,0.0072321240602172075
448,0.00723212032044333
660,0.00723209312195151
599,0.00723208545694737
3948,0.007232084155161076
896,0.007232084155161076
5195,0.007174713516885426
2221,0.0071045444922535434
592,0.00710315665162763
396,0.00710270109862137
3976,0.007102607202386166
2343,0.00710165792327761
1535,0.007100945777864403
3873,0.007100885836174286
3433,0.007100814450204181
3292,0.007100787244173551
2507,0.007100736055900856
611,0.007100691557962453
203,0.007100669481978939
643,0.007100665292328257
2104,0.007100656676566745
269,0.007100646687507678
4456,0.007100627200273789
1506,0.007100607858581972
582,0.0071005933899011345
1102,0.007100592135115028
982,0.007100591748588011
1855,0.00710059171597633
4692,0.00710059171597633
4560,0.00710059171597633
3266,0.00710059171597633
3256,0.00710059171597633
3559,0.00710059171597633
1694,0.00710059171597633
4958,0.00710059171597633
2419,0.006971856695705405
1394,0.006971588856295247
4419,0.006970957127201265
4618,0.006969827049654816
2963,0.006969800050991684
2279,0.006969276375292877
245,0.006969182646745176
279,0.00696916826148733
1702,0.00696915991734745
1632,0.00696915143683486
5939,0.006969133729132766
808,0.006969110540058926
4343,0.006969110208960002
99,0.006969104417340916
2904,0.006969102798445826
1218,0.006969101022526557
3692,0.006969099276791583
131,0.006969099276791583
1663,0.006969099276791583
1526,0.006842927830242812
4559,0.0068414485890709404
2949,0.0068404095990686475
3261,0.006838632708811124
3772,0.0068380755525217765
129,0.00683806666841881
2096,0.006837970779347611
3990,0.006837906467345225
1934,0.006837795596123753
2163,0.006837772303092098
1271,0.00683772372658291
3119,0.006837723304352345
1517,0.006837690843164249
1528,0.006837680122772229
294,0.006837655464166009
4367,0.006837646337991753
358,0.006837640534957323
1293,0.006837614956944925
3973,0.006837610420942182
5519,0.006837606837606837
4949,0.006837606837606837
5659,0.006837606837606837
2414,0.006837606837606837
5908,0.006837606837606837
3871,0.006837606837606837
610,0.006709372305006691
3828,0.006709081608839688
2754,0.006708763953276415
159,0.0067072021303961225
4374,0.00670713931612207
2796,0.0067062680976668326
1780,0.006706250010895969
4795,0.0067062144640402796
2069,0.006706210372412083
4527,0.00670620696988286
2083,0.006706160724911513
1846,0.006706150974903631
5518,0.006706137721820266
2109,0.0067061253305905075
1678,0.0067061253305905075
2342,0.006706120826194098
2448,0.006706120109497013
1233,0.006706116072346893
4564,0.006706115950764563
3177,0.006706114398422089
4340,0.006706114398422089
3938,0.006706114398422089
5778,0.006706114398422089
3872,0.006706114398422089
3432,0.006706114398422089
2433,0.006706114398422089
840,0.006706114398422089
1447,0.006580531475552168
241,0.0065781725037159944
216,0.006576970029259184
425,0.006576477247712606
4276,0.0065751700743387695
3883,0.006575000842338823
325,0.006574897120315407
4486,0.006574794193907887
4005,0.006574762943375216
5982,0.006574715545706978
562,0.006574641055993259
5961,0.006574640134249043
1180,0.00657463650812111
1730,0.006574633619016759
953,0.006574628451603389
3752,0.006574625542572688
2082,0.006574622223463365
4941,0.0065746219592373424
5542,0.0065746219592373424
2988,0.0065746219592373424
4356,0.0065746219592373424
2629,0.0065746219592373424
336,0.0065746219592373424
4706,0.0065746219592373424
1523,0.0065746219592373424
4330,0.006479710605033116
332,0.0064769879337815885
1527,0.006452349961455334
1674,0.006447130955146285
1490,0.006446277633008591
3075,0.006445932281514406
5143,0.006445160223798374
4538,0.0064445447770748515
3854,0.006443869698465097
4970,0.006443498695282226
4945,0.006443365210135672
5722,0.006443313176927584
5055,0.006443258949617177
2205,0.0064432455465327715
709,0.00644323305650728
1725,0.0064432180231326595
1775,0.006443211959915929
2246,0.006443207045937599
1006,0.0064432005436367
2367,0.0064431800411906765
2379,0.006443165502868361
1165,0.006443144412717775
1673,0.006443133418037068
1126,0.006443131895376754
1313,0.006443129861289461
3485,0.006443129520052595
3555,0.006443129520052595
5276,0.006443129520052595
47,0.006322198957210347
4003,0.006317719396451827
5612,0.006316597607340773
2219,0.00631588950595608
192,0.006315364584668774
4052,0.006314430949191277
2645,0.006313688823276424
4921,0.00631359698547516
4121,0.006313420234609309
3865,0.006313038461598755
257,0.006312443705900978
832,0.006312042404869301
3392,0.006312006800491655
5076,0.006311987104486709
2909,0.0063118367795481824
1544,0.0063117394957117046
2751,0.006311720976121869
2463,0.0063116930621948805
3379,0.006311690618733394
2525,0.006311684753959559
2500,0.006311684587572488
2101,0.006311677114436845
424,0.006311674137784853
1026,0.006311661172489907
830,0.006311638226294146
5847,0.006311637534544312
1158,0.006311637086948076
5789,0.006311637080867849
2105,0.006311637080867849
5269,0.006266177178407911
2574,0.006213489793340987
2642,0.006183306010156234
4603,0.006182894395681329
5139,0.006181083571680962
5580,0.006180843704462013
3464,0.006180413470645387
655,0.006180286288096068
4547,0.006180249422798117
1971,0.006180237677048774
3678,0.0061802223232955205
2946,0.006180205251682964
2692,0.006180192496704942
1720,0.006180173103507014
691,0.0061801728485431865
2978,0.0061801674450111315
2128,0.00618016217541659
3439,0.006180159014567422
323,0.006180155904950445
2377,0.006180148795415442
974,0.0061801482256764115
988,0.006180146522565371
4426,0.006180145711762351
2547,0.006180144641683102
344,0.006180144641683102
822,0.006180144641683102
5331,0.006180144641683102
4913,0.006180144641683102
311,0.006069653007674601
324,0.0060529179144279965
4614,0.006051342570694494
481,0.0060508028708965555
2826,0.00605070394490693
2337,0.0060504810318131545
4696,0.006048805374914877
1970,0.006048763764235342
3586,0.006048754127313676
1496,0.006048751673480826
636,0.006048717626662461
290,0.00604871613443783
4607,0.006048709714947415
2119,0.006048683126867705
3211,0.006048675675378673
4080,0.0060486631346667735
1691,0.0060486631346667735
4966,0.00604865926003872
2982,0.00604865787957087
1278,0.0060486534377693175
4288,0.006048652202498355
3952,0.006048652202498355
2965,0.006048652202498355
4465,0.006048652202498355
3968,0.005963205294706624
1537,0.0059400480383731726
5213,0.00593503987593217
4848,0.005927392526951181
2322,0.005927053012726045
3886,0.005922835764588563
356,0.005922525235525896
5035,0.005920925222628334
261,0.005920244676196592
2243,0.005919660771664486
2804,0.005919278249569496
1788,0.005918655320864056
2590,0.005917596197484723
5609,0.0059175404866339135
3583,0.005917534909519334
2420,0.0059174731047500345
1850,0.005917436307456323
5608,0.005917366410658914
2817,0.00591736211625412
2291,0.005917281253151082
701,0.005917252695026725
15,0.005917241778990357
881,0.00591720838987278
352,0.005917202518831021
1634,0.005917196390522244
1251,0.005917170072378782
673,0.005917160224850783
1012,0.005917159841602253
5415,0.005917159817088042
4785,0.005917159763313608
4705,0.005917159763313608
3969,0.005917159763313608
5586,0.005917159763313608
3405,0.005792430904879536
168,0.005787210534939619
270,0.005787032472534199
2206,0.005785897350618453
3225,0.005785895116238646
2178,0.0057857687552798276
1582,0.005785767180852625
1322,0.005785728126238248
339,0.005785713513366255
566,0.005785691047804712
1110,0.005785667764056783
1684,0.005785667413480445
2623,0.005785667324128861
281,0.005785667324128861
3950,0.005785667324128861
1144,0.005785667324128861
3970,0.005785667324128861
364,0.005785667324128861
3988,0.00566279857822334
1543,0.005655262744292894
3544,0.005655157087187746
3422,0.005654824228522498
944,0.005654511967009029
5766,0.005654340656960688
2376,0.005654289333213065
4208,0.005654272133371343
1789,0.005654262841283279
2335,0.005654218686938791
2470,0.00565420995308206
956,0.005654203952853459
4482,0.005654190485714397
2068,0.005654176890739854
4777,0.0056541767616015565
609,0.005654176186730408
5960,0.005654174884944115
3690,0.005654174884944115
2023,0.005654174884944115
2717,0.005613293119614664
3715,0.005567294158235864
3429,0.005539229281935507
946,0.005538246260402716
4770,0.005525970733073859
5642,0.0055233478286441364
775,0.005523137857455189
1352,0.0055230676123261555
2536,0.00552278942487319
5607,0.005522770751092332
812,0.005522760302058875
3497,0.005522743055759229
3059,0.005522739958208427
667,0.005522737068072351
986,0.005522705395840584
5674,0.0055227028495448555
5761,0.005522697385738557
1484,0.005522693377927786
2490,0.005522682709985389
3964,0.005522682445759367
2196,0.005522682445759367
890,0.005522682445759367
831,0.005522682445759367
3931,0.005522682445759367
2905,0.005442499361803545
3082,0.005441260782012355
2566,0.005439076269188157
4804,0.005396494596281802
5141,0.005394441107360862
3083,0.0053939927680364316
539,0.005392760873725887
628,0.005392688325552926
1860,0.005392579101653291
5791,0.00539185538945939
1453,0.005391790416803473
642,0.005391445733259356
3542,0.00539143279212691
4095,0.005391355472059882
4406,0.005391337477751701
1853,0.005391306108165472
2139,0.005391294533437749
1228,0.005391265433612906
1831,0.005391265433612906
2748,0.005391255409174301
2422,0.005391247519023681
5811,0.005391219446869265
1650,0.005391216223709955
3377,0.005391214240889632
1542,0.005391201823327925
1786,0.005391201053121254
930,0.005391192746065877
529,0.005391191365084317
657,0.005391190498141607
1169,0.005391190498141607
2286,0.005391190006574621
2972,0.005391190006574621
4713,0.005391190006574621
4951,0.005391190006574621
1211,0.005391190006574621
4679,0.005391190006574621
692,0.005391190006574621
3941,0.005391190006574621
4540,0.005391190006574621
234,0.005270234130786589
2048,0.0052660589452903335
616,0.005263122521875632
1832,0.005262113235146813
4119,0.005261428247350168
3043,0.005261182790235599
80,0.005260107178317748
3458,0.005259895450049674
1865,0.005259809129126862
2415,0.005259759671842151
1504,0.005259740464066171
1232,0.005259707289552323
1019,0.00525970551014893
2675,0.005259702186931695
3721,0.005259697891320863
2455,0.0052596975673898745
2695,0.0052596975673898745
5320,0.0052596975673898745
3937,0.0052596975673898745
3145,0.0052596975673898745
3,0.0052596975673898745
3933,0.0052596975673898745
373,0.0052596975673898745
5115,0.005227504672661689
3652,0.005131007889666937
5073,0.005130266692796492
5280,0.005130170263629994
416,0.0051298305145855965
4570,0.005129594077211504
5425,0.0051295333717614475
2225,0.005128733118296642
2451,0.005128376118295814
1567,0.005128351047764741
3146,0.005128333880148164
4050,0.0051283004082972265
2097,0.0051282874378005515
4000,0.005128244709933608
2223,0.00512821390777679
3279,0.005128210831419254
947,0.0051282069265722145
1236,0.0051282053740215215
5617,0.0051282051282051265
4182,0.0051282051282051265
2964,0.0051282051282051265
1275,0.005003222388079694
4394,0.004998625663336872
3992,0.0049984315830175294
3268,0.0049981159300671275
1731,0.004997698647798138
3674,0.004997380884510638
3498,0.004997141944087852
1296,0.004996880764512133
2250,0.004996866388265124
5667,0.004996860162946515
3511,0.004996838759998174
2888,0.0049968144964629615
670,0.004996792663845487
4870,0.004996791473572159
5691,0.004996784774469444
4530,0.004996776995137925
1676,0.0049967673587313355
1536,0.004996763349919418
3338,0.00499676222796113
4019,0.004996759786896535
250,0.004996749911699111
2320,0.004996728021861718
1161,0.004996726353989949
2515,0.0049967177158566885
990,0.00499671627301369
1777,0.004996715070230868
1056,0.004996713285716058
4871,0.00499671268902038
1489,0.00499671268902038
3393,0.00499671268902038
5204,0.00499671268902038
3993,0.00499671268902038
5340,0.00499671268902038
4929,0.00499671268902038
2039,0.00499671268902038
4319,0.004963501160185355
4253,0.004870885358190956
3417,0.004870663362904053
3040,0.004870380659543879
200,0.0048685274667176525
2860,0.004868023011297445
4462,0.004867463745547821
4389,0.004867029783307019
363,0.004866800548578143
1639,0.0048661458845527285
5316,0.004865727974394738
3187,0.004865599132937114
2502,0.00486552970123435
4502,0.00486545499310369
5074,0.004865378310114158
3522,0.004865371757199485
1852,0.004865331811572621
2908,0.004865277856397833
778,0.004865266056964334
5550,0.004865262205858426
598,0.004865254033203578
1252,0.004865252502541516
1462,0.004865250007384386
4695,0.0048652408279742
1732,0.004865231182004053
911,0.004865228818126605
2798,0.004865228559103943
2401,0.004865223640691351
2235,0.004865222147920111
1891,0.004865221886085834
671,0.004865220611112813
3562,0.004865220249835634
2453,0.004865220249835634
3162,0.004865220249835634
3144,0.004865220249835634
2932,0.004865220249835634
3945,0.004865220249835634
41,0.004743451063437289
4989,0.004737493269965613
3549,0.004737102674110984
3085,0.004736530572112698
2975,0.004736530572112698
1353,0.004736007680262329
1508,0.004735380724905625
2429,0.004734749120032731
635,0.0047345034536225876
4420,0.004734248393369173
5310,0.004734215335767098
3327,0.004733956956813858
4552,0.004733902531409928
52,0.004733896426592078
5795,0.00473383937850594
5678,0.004733822908288834
5033,0.004733803025687801
4834,0.0047337921691488795
5895,0.0047337692118501916
4606,0.004733765620222828
5606,0.004733757897056621
293,0.004733747258760908
2526,0.0047337387428193056
2428,0.0047337387428193056
815,0.004733737955391871
2813,0.004733736278575276
3861,0.004733731189780494
607,0.004733729016674708
2026,0.00473372796750702
1306,0.00473372781341735
3376,0.004733727810650887
4716,0.004733727810650887
1145,0.004733727810650887
2619,0.004733727810650887
5977,0.004733727810650887
4068,0.004733727810650887
4114,0.0047007312529542215
2805,0.004666505703222117
4961,0.0046075399611733205
3349,0.00460705697253448
4199,0.004604018525207599
3582,0.0046035508281234575
4337,0.00460330304273826
2981,0.004602926596690995
4380,0.004602880165992476
4944,0.004602718789749297
4917,0.004602718789749297
4269,0.004602619398345447
951,0.004602602835115389
5627,0.004602585395085
1360,0.004602487167168485
1847,0.004602450219408187
2803,0.004602350623132698
600,0.004602335213452263
3806,0.004602325340213166
2289,0.004602314828051256
2410,0.004602312357921578
519,0.004602304356161886
1553,0.004602286032365177
4425,0.004602276791373393
208,0.004602274554770621
3254,0.004602273761244081
4880,0.004602258694864317
4035,0.004602254119635709
2699,0.004602244610549779
1077,0.004602237169833228
631,0.00460223700771634
1280,0.004602235839072168
1365,0.004602235467013893
3149,0.00460223537146614
4545,0.00460223537146614
3644,0.00460223537146614
1680,0.00460223537146614
5587,0.00460223537146614
1534,0.00460223537146614
1142,0.00460223537146614
5037,0.004528368601788172
3160,0.004477306979214749
3210,0.004474809915308417
4845,0.004474508391596119
3474,0.0044726745800850185
5257,0.004472625995702165
3512,0.004472554586884349
3445,0.004472260634893424
3856,0.00447200459985907
4184,0.004471744727947803
2788,0.004471446585863752
3894,0.004471121815382873
3893,0.0044710974469255775
2212,0.0044710782155711545
2327,0.004471063514639874
1616,0.004470973879774792
4255,0.004470958774550435
3896,0.004470908366620935
316,0.004470854759410881
1607,0.004470845944642715
1575,0.004470822878665309
908,0.004470780570861806
5265,0.004470753864449811
2302,0.004470753864449811
5095,0.004470753864449811
1109,0.004470752654443841
4924,0.0044707487501391245
1240,0.004470745026518011
3103,0.004470744460458843
5887,0.0044707429322813925
1695,0.0044707429322813925
5304,0.0044707429322813925
5835,0.0044707429322813925
4322,0.004355987537677559
4314,0.004342053254558457
3531,0.0043402494241479425
2928,0.0043400516561419335
4169,0.004339879910267444
4453,0.00433984538009849
3482,0.0043394214831873335
2253,0.00433940419234139
1566,0.004339386560197544
530,0.004339382544697413
2412,0.0043393493947656405
4345,0.0043393491671055206
2356,0.004339343635539795
2349,0.004339316865255863
2870,0.004339315113412447
827,0.004339307457883787
658,0.004339291055198763
2542,0.0043392828505969755
912,0.004339280626536033
3594,0.004339261425265065
4799,0.004339261425265065
5891,0.004339261425265065
1285,0.004339260215259095
1230,0.004339258055188253
5311,0.004339256738180687
248,0.004339254341723743
675,0.004339251605534354
1350,0.0043392505886444
2171,0.004339250493438742
4242,0.004339250493096646
5462,0.004339250493096646
5790,0.004339250493096646
3965,0.004339250493096646
2746,0.004339250493096646
3049,0.004339250493096646
1511,0.004339250493096646
4358,0.004339250493096646
4351,0.004339250493096646
3766,0.004227449805792266
4685,0.004213150323002121
4886,0.004211205345239968
2839,0.004210841799742121
626,0.004210157014325474
1487,0.00420976611106641
4362,0.004209659868000114
1565,0.004208724921369677
687,0.004208477343102748
455,0.004208162406219995
242,0.004208023223584424
3250,0.004207970943850233
3825,0.004207969664779026
3448,0.004207955936571699
3105,0.004207950319887833
4007,0.004207942218163084
2107,0.00420792351939716
1359,0.004207879675705132
526,0.0042078592577435925
4421,0.004207846070710653
2513,0.0042078299848969354
5543,0.00420782756420018
2937,0.00420782203299868
1119,0.004207817312382309
2307,0.004207812383079796
795,0.004207809413396259
1697,0.004207804030946455
380,0.0042078029352065885
1124,0.004207791679209389
2859,0.004207789977291922
164,0.004207789210289535
1469,0.004207787892758273
397,0.0042077780352664145
2791,0.004207768986080318
5888,0.004207766381537425
814,0.004207759337296158
2706,0.004207758053911899
362,0.004207758053911899
1587,0.004207758053911899
2697,0.004207758053911899
5973,0.004207758053911899
4197,0.004102374740898812
2108,0.004087868742210443
2341,0.0040818579335456795
4919,0.00407979570157937
180,0.004079347801157439
4220,0.004078048768468612
3714,0.004077898860743697
5228,0.00407768178451725
2802,0.004077634509188837
1879,0.004077438367048894
3231,0.004077433112726204
3995,0.0040772038641217374
4048,0.004076975252026098
4852,0.004076957043656143
3925,0.004076933639772527
2233,0.004076800300770074
466,0.004076725092563616
5138,0.004076537838904347
2546,0.004076528816416356
4002,0.0040764940449160535
3591,0.004076481062797707
2121,0.004076448374404431
2576,0.004076419313971896
1994,0.004076410121784225
423,0.004076404417360767
804,0.004076375947863989
2380,0.004076373117039428
1765,0.004076368606604589
961,0.004076353939217757
4435,0.004076351787879243
1830,0.004076348054590485
212,0.004076335225856832
1768,0.0040763310173268326
4377,0.004076319563151281
3588,0.0040763136094007614
243,0.004076312582154418
3673,0.004076307015926457
4485,0.004076302610759382
2544,0.004076297972227481
3983,0.004076293757062554
4768,0.004076292887027933
391,0.004076275398659145
1604,0.004076268659475337
992,0.004076267104784742
1669,0.004076265614727152
5107,0.004076265614727152
4953,0.004076265614727152
5223,0.004076265614727152
2970,0.004076265614727152
4324,0.004076265614727152
1123,0.004076265614727152
5987,0.004076265614727152
5513,0.004076265614727152
5244,0.003966105477945743
4709,0.003960835007578786
5242,0.0039509835026264204
199,0.0039489619727879266
4198,0.003948413480770422
5251,0.003948157893113039
251,0.00394750555234346
5307,0.00394667498963062
4518,0.0039459152975187105
2185,0.003945611950998342
7,0.003945384919481466
966,0.00394511025760732
4943,0.003945060020995295
514,0.003945051405594998
2811,0.003944984353261843
2492,0.0039449268747871495
1007,0.003944920613940592
2759,0.003944870423969633
5003,0.003944860226582877
651,0.003944844898128277
5945,0.003944832258914396
4528,0.003944827902280381
3589,0.003944816977537082
485,0.003944813518601259
615,0.003944813518601259
4215,0.003944809236943234
1454,0.003944806800839896
346,0.003944792791315322
825,0.0039447912124693
371,0.003944784273408441
3089,0.003944783261720157
641,0.003944775644563461
1017,0.003944774665599996
4832,0.003944773379784337
1209,0.003944773187682113
4810,0.003944773175542406
3811,0.003944773175542406
2752,0.003944773175542406
4410,0.003944773175542406
5343,0.003944773175542406
3030,0.003944773175542406
612,0.0038361690114172243
2607,0.003824972968232877
2158,0.00381925092011708
3165,0.0038155803106101178
3535,0.003815397381561727
2955,0.003814027023688086
3837,0.00381391737665641
5413,0.003813848656358789
5673,0.003813630759976519
5882,0.0038135516195525907
3203,0.0038134754738291888
3386,0.0038134517264483466
5624,0.0038133662775105184
1701,0.0038133571923551664
4176,0.003813348187619905
1114,0.0038133376461635415
1692,0.0038133354637348345
1609,0.0038133290516797857
1657,0.0038133286737891217
4034,0.0038133162811299325
1310,0.003813313966520287
2184,0.0038132987732845533
1625,0.0038132881640367596
2608,0.003813282862741109
995,0.003813282555592057
1466,0.003813281964840407
1000,0.0038132808146463045
713,0.003813280736357659
5915,0.003813280736357659
5932,0.003813280736357659
1545,0.003813280736357659
5548,0.003813280736357659
5681,0.003813280736357659
5256,0.003813280736357659
3751,0.0037800692075226332
1389,0.00368890196698655
2423,0.0036845910586347226
1044,0.0036837914711431836
3037,0.003683788671290196
3418,0.00368280162765827
4116,0.003682749178150033
5403,0.0036826963663526653
2943,0.003682135998783986
70,0.0036821142395393235
5759,0.0036820262823894258
1707,0.0036819834315444636
3412,0.003681972923121326
668,0.0036819252630172815
2816,0.0036819138992686584
4173,0.003681890096860471
1637,0.003681875421556842
1661,0.0036818645596680046
5065,0.0036818450168000856
2268,0.003681843260700231
1579,0.003681837880273623
175,0.0036818369237320847
1156,0.0036818219224704018
1239,0.003681802226805786
4847,0.0036818016633473364
1175,0.0036817902493462263
5833,0.0036817894233947615
1143,0.003681788297173585
4855,0.003681788297172912
2308,0.003681788297172912
5338,0.003681788297172912
3553,0.003681788297172912
2527,0.003681788297172912
5113,0.003681788297172912
3134,0.003681788297172912
5547,0.003681788297172912
5459,0.003681788297172912
1764,0.0035624450341630244
114,0.0035544739473955373
5838,0.0035540613173028913
2931,0.003553098619449976
3898,0.0035523841868766374
5610,0.0035518654261933345
4875,0.0035516821859780576
4543,0.003551426425991915
1531,0.0035513624438409932
4366,0.0035513459087773377
2857,0.00355123382514015
4604,0.003551111466081604
147,0.003551082018009872
5724,0.0035509612408729345
288,0.0035507401150567546
5805,0.0035506762708276338
2848,0.0035506266425928963
3111,0.0035505310083745697
3548,0.003550492705355856
4578,0.0035504186558425904
1237,0.0035503579897247827
4302,0.0035503502385878212
211,0.0035503138949150594
570,0.0035503113581883375
2445,0.0035503015612022926
2902,0.0035502986862429604
1085,0.003550295858153809
2741,0.003550295857988165
3563,0.003550295857988165
5272,0.003550295857988165
