dst,repulink_score
2008,1.8199977735845303e-13
2009,1.2247572047125762e-13
2010,5.451703735473326e-13
2011,1.6468038907766245e-13
2012,1.400535980068071e-13
2013,1.6769270969492353e-13
2014,2.3509822778616787e-13
2015,1.7553353416632025e-13
2016,1.8224574289361432e-13
2017,2.3742111162242655e-13
2018,2.1763843839120838e-13
2019,2.8367468571390943e-13
2020,2.3071486878400055e-13
2021,1.632728938990238e-13
2022,3.394207140039068e-13
2023,1.471759069971695e-13
2024,2.3742111162242655e-13
2025,2.080185493850853e-13
2026,2.5903129262293375e-13
2027,2.0005098996682289e-13
2028,3.394207140039068e-13
2029,2.951639190348667e-13
2030,1.9134589101095197e-13
2031,4.3983705296108055e-13
2032,2.167053352496492e-13
2033,1.8956784303090367e-13
2034,2.1423508314799678e-13
2035,1.471759069971695e-13
2036,1.6977901847700046e-13
2037,1.8094549536976572e-13
2038,2.0059996729487574e-13
2039,1.3165287419151412e-13
2040,1.3165287419151412e-13
2041,1.6961846702767518e-13
2042,2.1423508314799678e-13
2043,1.7033202618968318e-13
2044,1.837214775996018e-13
2045,1.8070082565501516e-13
2046,1.6953592002213643e-13
2047,1.8956784303090367e-13
2048,1.2521635644091569e-13
2049,1.656648442157355e-13
2050,1.842749201605343e-13
2051,1.468721157810845e-13
2052,2.080185493850853e-13
2053,1.4679942834841822e-13
2054,1.2533332677996728e-13
2055,9.245523667637448e-14
2056,9.245523667637448e-14
2057,9.245523667637448e-14
2058,9.245523667637448e-14
2059,9.245523667637448e-14
2060,9.245523667637448e-14
2061,9.245523667637448e-14
2062,9.245523667637448e-14
2063,2.0138492525175284e-13
2064,2.1776852156624622e-13
2065,1.9776157157818855e-13
2066,1.7273742099996446e-13
2067,2.5884746332964545e-13
2068,1.913743994975166e-13
2069,1.7443118953781593e-13
2070,1.8224574289361432e-13
2071,2.38334865507071e-13
2072,1.8407123860779123e-13
2073,1.4989387221517936e-13
2074,1.2245275486490525e-13
2075,1.0286234279922258e-13
2076,6.219725101634637e-13
2077,3.3605033681947533e-13
2078,7.642184844030447e-14
2079,1.5210666705558414e-13
2080,1.4958854753239257e-13
2081,3.867581036154551e-13
2082,1.2890145264366804e-13
2083,1.3422737923378954e-13
2084,1.7297089351096667e-13
2085,1.814813373165531e-13
2086,1.870416344259138e-13
2087,1.8700592326615943e-13
2088,1.5223341545655672e-13
2089,1.8770497928870468e-13
2090,1.4071014858284723e-13
2091,1.870416344259138e-13
2092,1.503977727389268e-13
2093,1.4969684238865767e-13
2094,1.9121946555259437e-13
2095,2.0138492525175284e-13
2096,2.2572571844199406e-13
2097,1.6765830265528624e-13
2098,1.8909207250059496e-13
2099,1.5057150780680924e-13
2100,3.248786970130762e-13
2101,1.9407497273259913e-13
2102,1.8783974626809438e-13
2103,2.1231500562910312e-13
2104,2.1058134526402556e-13
2105,1.5762517985511855e-13
2106,1.4164340041778612e-13
2107,1.2296940368863063e-13
2108,1.6663657266130893e-13
2109,1.6663657266130893e-13
2110,2.411301243087865e-13
2111,1.193091658327672e-13
2112,1.4127444087127907e-13
2113,1.7642428108868468e-13
2114,1.5880165104380034e-13
2115,2.411301243087865e-13
2116,1.5880165104380034e-13
2117,1.85679345193917e-13
2118,1.5811219805798346e-13
2119,1.394878202546467e-13
2120,1.2296940368863063e-13
2121,2.0029960362781905e-13
2122,1.6761417761768291e-13
2123,1.5626493763228602e-13
2124,2.0106139551099538e-13
2125,1.4210983648193446e-13
2126,1.417012528383952e-13
2127,1.6449536608507113e-13
2128,1.7807974763385727e-13
2129,1.6102523715334544e-13
2130,5.438263063773122e-14
2131,2.715792201595879e-13
2132,1.3624080446376614e-13
2133,1.441167186410933e-13
2134,1.8482757268298296e-13
2135,1.8278282498789549e-13
2136,1.8816166684596617e-13
2137,1.2296940368863063e-13
2138,1.2714084162048946e-13
2139,1.7377002559382005e-13
2140,1.389903424564087e-13
2141,1.1257242803350497e-13
2142,1.930807409348306e-13
2143,1.4311327756151389e-13
2144,1.8816166684596617e-13
2145,1.3862614765402984e-13
2146,1.3950365748898156e-13
2147,1.5661628362246935e-13
2148,1.7857906615647354e-13
2149,1.717171899316838e-13
2150,1.3856066772885803e-13
2151,1.0928182739814866e-13
2152,1.5852983986818994e-13
2153,1.742916205023604e-13
2154,7.438835429327923e-14
2155,1.438129553306624e-13
2156,1.0209044941264142e-13
2157,1.4362856473218143e-13
2158,4.0822010650894315e-14
2159,1.6009489890590854e-13
2160,1.2296940368863063e-13
2161,1.5085721201587372e-13
2162,1.4531631276889703e-13
2163,1.85535882622217e-13
2164,5.438263063773122e-14
2165,1.5590699896902526e-13
2166,1.1870333046182735e-13
2167,1.6759735213289472e-13
2168,1.642906757920641e-13
2169,1.245150573967403e-13
2170,1.5590699896902526e-13
2171,1.4859942178817904e-13
2172,1.77688442009561e-13
2173,1.5808211825086577e-13
2174,1.0045256086237597e-13
2175,2.2539869890990074e-13
2176,2.0683690915158918e-13
2177,1.85535882622217e-13
2178,1.6684168039919204e-13
2179,1.6390345421705497e-13
2180,1.6650465330471222e-13
2181,1.6508877886998308e-13
2182,1.845010415672052e-13
2183,1.5595361663559564e-13
2184,3.1450127189895754e-13
2185,1.4684201510206328e-13
2186,1.172597491154419e-13
2187,1.4055919408110726e-13
2188,1.9495358004744715e-13
2189,1.3548303878522873e-13
2190,1.4562619321800615e-13
2191,2.263322540383654e-13
2192,1.8626242926641352e-13
2193,3.1386699840410994e-13
2194,1.249734413461461e-13
2195,1.7423888343231966e-13
2196,1.8015704076414632e-13
2197,2.1933254935642432e-13
2198,1.4684201510206328e-13
2199,1.5878823842832052e-13
2200,1.6031739714694164e-13
2201,2.3742111162242655e-13
2202,7.0463499713214e-14
2203,2.6857484583641726e-14
2204,1.2585348732382647e-13
2205,1.0272551616481401e-13
2206,1.6317796342091615e-13
2207,1.047490124844819e-13
2208,1.2163253791507024e-13
2209,1.625074277457008e-13
2210,1.7176075448805642e-13
2211,1.8626242926641352e-13
2212,1.8776299039774163e-13
2213,1.2097363096748454e-13
2214,8.143032211024338e-14
2215,1.1697966719937152e-13
2216,1.239490029335075e-13
2217,1.6759735213289472e-13
2218,1.3659947447364635e-13
2219,1.3245117051062753e-13
2220,2.287197822561812e-13
2221,3.2785911560179036e-14
2222,4.889236256461684e-14
2223,2.582742706751564e-13
2224,3.497381764925161e-13
2225,9.023594977934335e-13
2226,1.6981092840702344e-13
2227,1.7642428108868468e-13
2228,1.6031739714694164e-13
2229,1.454490683098875e-13
2230,1.6639438089306734e-13
2231,1.3414385813115828e-13
2232,1.4531631276889703e-13
2233,6.375804475580152e-14
2234,2.014681430679303e-13
2235,1.9835564958830986e-13
2236,1.5999526917328213e-13
2237,1.8692413761212098e-13
2238,1.2905990081202812e-13
2239,1.0255135942060872e-13
2240,1.2211879125352915e-13
2241,1.6634242364234078e-13
2242,1.5751867238708736e-13
2243,1.7439390986304617e-13
2244,1.459374420081237e-13
2245,2.243562950247875e-13
2246,1.2211879125352915e-13
2247,1.4599286245205175e-13
2248,2.3795493577895495e-13
2249,1.7642428108868468e-13
2250,1.4562619321800615e-13
2251,2.950214625898095e-13
2252,1.5471444895265373e-13
2253,2.3051891739866294e-13
2254,5.270403858528129e-14
2255,1.3469867050397952e-13
2256,1.1844659489655255e-13
2257,3.5102177446980683e-13
2258,1.88826996033117e-13
2259,3.3391654261569125e-14
2260,1.7642428108868468e-13
2261,1.8046305169335015e-13
2262,1.421689986098197e-13
2263,1.2726944621334753e-13
2264,1.8218071521610378e-13
2265,1.7235178349940656e-13
2266,1.8360899011635706e-13
2267,1.7944786608053089e-13
2268,1.5069730027565573e-13
2269,1.7506884142359653e-13
2270,1.7944786608053089e-13
2271,1.6734010731097062e-13
2272,1.6333541045391763e-13
2273,1.0626170278755078e-13
2274,1.7093032083506874e-13
2275,1.7439390986304617e-13
2276,1.5116602756376473e-13
2277,1.7439390986304617e-13
2278,1.7944786608053089e-13
2279,1.7944786608053089e-13
2280,8.59149279516842e-13
2281,1.8162665203753754e-13
2282,1.7642428108868468e-13
2283,1.7439390986304617e-13
2284,1.7439390986304617e-13
2285,1.676714115939869e-13
2286,1.0860834689882662e-13
2287,1.7647261381812712e-13
2288,1.7439390986304617e-13
2289,3.079731633618892e-13
2290,1.7447202432628156e-13
2291,1.74550138789517e-13
2292,1.885044716170193e-13
2293,2.6249341946580136e-13
2294,1.8545866882203667e-13
2295,1.74550138789517e-13
2296,1.7642428108868468e-13
2297,1.342852285544949e-13
2298,1.5747168938036462e-13
2299,1.0770231597744898e-13
2300,1.74550138789517e-13
2301,1.6344891395705432e-13
2302,1.7986043774917564e-13
2303,1.845018222980156e-13
2304,1.1976115041936913e-13
2305,1.818165903622322e-13
2306,1.74550138789517e-13
2307,1.8626242926641352e-13
2308,1.7010836808103014e-13
2309,1.624817596721638e-13
2310,1.2698391368049782e-13
2311,1.38872487249749e-13
2312,1.0318452246399779e-13
2313,1.4531631276889703e-13
2314,1.584206487915465e-13
2315,1.7548720993910085e-13
2316,1.1471800336655908e-13
2317,1.0255135942060872e-13
2318,1.712509857435453e-13
2319,7.227072412460026e-14
2320,1.4758918201224248e-13
2321,1.74550138789517e-13
2322,7.227072412460026e-14
2323,1.4063539864769517e-13
2324,1.5903671624429054e-13
2325,1.5888471985588767e-13
2326,2.0436715677133734e-13
2327,7.227072412460026e-14
2328,1.4938772726430394e-13
2329,1.137174557599498e-13
2330,2.0833789612928128e-13
2331,1.515432543671774e-13
2332,1.5067239876947158e-13
2333,2.408551893928083e-13
2334,1.7548720993910085e-13
2335,1.5477881931201684e-13
2336,2.6070566027193495e-12
2337,1.5003337219330434e-13
2338,1.6248363261695447e-13
2339,9.383893758971927e-14
2340,1.5861363833246159e-13
2341,1.6684598158735031e-13
2342,1.4837989094768176e-13
2343,1.3125751083449737e-13
2344,2.1830633125122768e-13
2345,1.9497052235876255e-13
2346,1.74550138789517e-13
2347,1.2456429344456124e-13
2348,3.9931096512187597e-13
2349,5.828368132570115e-14
2350,1.8767082231311834e-13
2351,1.993176493551217e-13
2352,1.90395718930011e-13
2353,1.74550138789517e-13
2354,3.203637587590831e-13
2355,1.5751465425537067e-13
2356,1.5498320290698242e-13
2357,1.4396486080978166e-13
2358,1.4756310894831352e-13
2359,6.75302410421587e-14
2360,2.295776487779941e-13
2361,2.2478826176059323e-13
2362,1.6820493243088138e-13
2363,2.0345571010718997e-13
2364,1.8351818375372877e-13
2365,1.6975609276271828e-13
2366,1.2700069068826532e-13
2367,1.7642428108868468e-13
2368,1.3933376127123282e-13
2369,7.827567794888219e-13
2370,2.009849842511381e-13
2371,1.4670976220676604e-13
2372,1.3562428187673437e-13
2373,1.1964015238871368e-13
2374,1.2586331158407496e-13
2375,1.675442461944797e-13
2376,1.4283194358624305e-13
2377,1.2569663603670145e-13
2378,1.7266890726203885e-13
2379,1.493028226607615e-13
2380,1.5203965104905901e-13
2381,1.7246332028334413e-13
2382,9.006762746792679e-14
2383,1.976697164358405e-13
2384,2.4235774195057137e-13
2385,2.432114850949722e-13
2386,1.8787798075942868e-13
2387,1.300106129749086e-13
2388,1.5805812367284595e-13
2389,2.0152695336902493e-13
2390,9.305315772151204e-14
2391,3.940650561075507e-13
2392,1.1505498903833647e-13
2393,2.41911479818597e-13
2394,1.643989446444256e-13
2395,2.350769337351918e-13
2396,1.706904150603013e-13
2397,3.4558877306996735e-13
2398,1.3717883330065693e-13
2399,1.821157322759467e-13
2400,2.2522496006546966e-13
2401,1.874566480582477e-13
2402,1.8830284888012543e-13
2403,9.510297724760776e-14
2404,2.6621095505928985e-13
2405,1.527909662372873e-13
2406,1.5851973428466214e-13
2407,1.2695522650019614e-13
2408,5.576515404540033e-13
2409,9.820366969816764e-14
2410,1.373964737613619e-13
2411,6.59187845744681e-14
2412,1.8107995989978748e-13
2413,8.881987023401451e-14
2414,1.6891353343539303e-13
2415,1.582070360689773e-13
2416,1.641885606398403e-13
2417,1.3641846683940972e-13
2418,2.0241342305373002e-13
2419,1.2879236845988577e-13
2420,7.005560349520516e-14
2421,2.751268935722676e-13
2422,1.0318452246399779e-13
2423,6.828395077244197e-14
2424,7.40249574199753e-14
2425,1.5247268835724762e-13
2426,1.6549030601938535e-13
2427,1.351384918285142e-13
2428,1.0318452246399779e-13
2429,1.1975491727404204e-13
2430,2.160331772513613e-13
2431,1.0774844741289214e-13
2432,1.0670569867414125e-13
2433,1.3070126422505698e-13
2434,1.0717884034746123e-13
2435,6.090242637843508e-14
2436,1.578010442262436e-13
2437,1.0670569867414125e-13
2438,1.3031572997971413e-13
2439,1.1871055581121327e-13
2440,5.458034440339348e-13
2441,1.3031572997971413e-13
2442,1.1871055581121327e-13
2443,1.3031572997971413e-13
2444,9.01466274159282e-14
2445,9.212304517994893e-14
2446,1.3310547752964492e-13
2447,1.3031572997971413e-13
2448,8.821214054434234e-14
2449,9.053765288044543e-14
2450,1.5380183242862302e-12
2451,9.272933441101834e-14
2452,8.686289793492138e-14
2453,1.1076118660369989e-13
2454,1.1871055581121327e-13
2455,1.5884931484277447e-13
2456,1.9965548256093798e-13
2457,1.0829617327334991e-13
2458,1.0829617327334991e-13
2459,1.3310547752964492e-13
2460,8.302353993138127e-14
2461,7.089615008695518e-14
2462,1.0125811016088016e-13
2463,1.0724087538271648e-13
2464,1.0125811016088016e-13
2465,1.1871055581121327e-13
2466,1.1820525930987184e-13
2467,1.1871055581121327e-13
2468,1.1871055581121327e-13
2469,1.9965548256093798e-13
2470,1.2185840027613578e-13
2471,1.0125811016088016e-13
2472,1.0125811016088016e-13
2473,1.5884931484277447e-13
2474,8.302353993138127e-14
2475,1.0632070644372258e-13
2476,7.58630280376005e-14
2477,1.2507639412849044e-13
2478,5.639728053223259e-14
2479,1.0111186920937153e-13
2480,9.607026541150636e-14
2481,1.0941985240542176e-13
2482,1.006158383280489e-13
2483,1.1076118660369989e-13
2484,1.1709559828229898e-13
2485,1.1871055581121327e-13
2486,8.575818029578179e-14
2487,1.2474194491190979e-13
2488,1.3310547752964492e-13
2489,1.487283023095571e-13
2490,6.900170782640976e-14
2491,8.030079957490403e-14
2492,1.1871055581121327e-13
2493,1.6025432962109803e-13
2494,1.611490919713375e-13
2495,1.2482537087113498e-13
2496,8.030079957490403e-14
2497,1.3310547752964492e-13
2498,8.821214054434234e-14
2499,1.3310547752964492e-13
2500,8.315438840072937e-14
2501,1.3577977346400156e-13
2502,1.0264392820492852e-13
2503,9.225480568063015e-14
2504,5.467714507730243e-14
2505,4.793857923100219e-13
2506,5.883631053647746e-14
2507,1.1510852896600505e-13
2508,6.148470184431531e-14
2509,1.1510852896600505e-13
2510,1.1510852896600505e-13
2511,1.1871055581121327e-13
2512,1.4365661422117853e-13
2513,2.780695356152465e-13
2514,1.1510852896600505e-13
2515,1.1510852896600505e-13
2516,2.780695356152465e-13
2517,4.793857923100219e-13
2518,1.1510852896600505e-13
2519,7.281309660900307e-14
2520,8.575818029578179e-14
2521,8.950313138690598e-14
2522,1.1510852896600505e-13
2523,9.363155596365066e-14
2524,1.3100577552022696e-13
2525,1.1724297113637342e-13
2526,8.745930312597362e-14
2527,8.745930312597362e-14
2528,2.8050356033384e-14
2529,5.735900168327954e-14
2530,1.0688293585244297e-13
2531,9.360444981788984e-14
2532,6.512828653701658e-14
2533,5.409779348411122e-14
2534,1.027736544282944e-13
2535,3.1098625508173187e-13
2536,9.697068006837067e-14
2537,9.801011144879188e-14
2538,9.801011144879188e-14
2539,1.6282044467805594e-13
2540,2.7486924632199325e-13
2541,1.0264392820492852e-13
2542,1.193161366285308e-13
2543,1.0356145515916974e-13
2544,1.0881921919560419e-13
2545,9.573931608537647e-14
2546,5.0695756452064544e-14
2547,8.829496084162566e-14
2548,9.748526117938128e-14
2549,9.641203518483398e-14
2550,7.520800700891798e-14
2551,9.641203518483398e-14
2552,6.148470184431531e-14
2553,1.1571508068504188e-13
2554,1.0923012983631459e-13
2555,2.714461669284179e-13
2556,9.212304517994893e-14
2557,9.298484612133756e-14
2558,7.281309660900307e-14
2559,8.821214054434234e-14
2560,1.0554759018093294e-13
2561,1.1724297113637342e-13
2562,3.1098625508173187e-13
2563,2.688202469855618e-14
2564,9.573931608537647e-14
2565,9.212304517994893e-14
2566,5.330959125443893e-14
2567,1.0041633895717374e-13
2568,1.0023439368776118e-13
2569,1.0041633895717374e-13
2570,1.0125811016088016e-13
2571,1.4564708270677693e-13
2572,9.641203518483398e-14
2573,9.373751080309998e-13
2574,1.278114267349874e-13
2575,9.641203518483398e-14
2576,6.148470184431531e-14
2577,7.265815638444852e-14
2578,0.08782151819599565
2579,1.1591078854078547e-13
2580,4.010842447638743e-13
2581,8.963671086258424e-14
2582,7.281309660900307e-14
2583,7.358795349858476e-14
2584,1.0023439368776118e-13
2585,1.697103570019534e-13
2586,8.821214054434234e-14
2587,8.679667272743637e-14
2588,1.0859212282693396e-13
2589,1.0400927469254265e-13
2590,7.22606943689406e-14
2591,8.35561694772317e-14
2592,1.0187340217928854e-13
2593,1.2503448704730912e-13
2594,9.720408958224649e-14
2595,6.148470184431531e-14
2596,6.650230840831138e-14
2597,8.992854992979458e-14
2598,9.914506057961145e-14
2599,6.863814577261875e-14
2600,1.2760737065627965e-13
2601,1.0029881174346898e-13
2602,1.697103570019534e-13
2603,1.0554759018093294e-13
2604,1.697103570019534e-13
2605,8.821214054434234e-14
2606,1.309923397013742e-13
2607,8.283242210786775e-14
2608,2.1464984834553403e-13
2609,1.278114267349874e-13
2610,1.1862476860724683e-13
2611,5.330959125443893e-14
2612,1.049543086277546e-13
2613,6.079713856300918e-14
2614,1.0105766264519985e-13
2615,9.415942941186797e-14
2616,4.622761833818724e-14
2617,4.622761833818724e-14
2618,5.330959125443893e-14
2619,8.821214054434234e-14
2620,4.805816456429283e-14
2621,7.545303401551267e-14
2622,8.488950923850023e-14
2623,8.749960408181542e-14
2624,1.5884931484277447e-13
2625,8.749960408181542e-14
2626,9.432791301321845e-14
2627,1.0640278376407376e-13
2628,8.749960408181542e-14
2629,8.44914636450736e-14
2630,9.112287144680716e-14
2631,9.013178082552721e-14
2632,8.821214054434234e-14
2633,7.89005221131218e-14
2634,8.778280058093661e-14
2635,1.7815491905474435e-13
2636,9.914506057961145e-14
2637,6.148470184431531e-14
2638,5.127567971030436e-14
2639,1.278114267349874e-13
2640,1.1237572836532483e-13
2641,1.2545356203291326e-13
2642,3.1098625508173187e-13
2643,1.0105766264519985e-13
2644,2.2510218820942162e-13
2645,1.1237572836532483e-13
2646,8.488732189079896e-13
2647,7.58630280376005e-14
2648,5.883631053647746e-14
2649,3.979678717063103e-13
2650,6.135278980412225e-14
2651,5.127567971030436e-14
2652,7.743090286983189e-14
2653,9.013178082552721e-14
2654,1.0688293585244297e-13
2655,6.469282537727292e-14
2656,6.148470184431531e-14
2657,1.0277468427928433e-13
2658,9.567294550547598e-14
2659,1.0007270352178713e-13
2660,6.754342905335117e-14
2661,1.0029881174346898e-13
2662,7.545303401551267e-14
2663,1.1862476860724683e-13
2664,1.0960003073925775e-13
2665,3.036017773413271e-13
2666,2.8485113686494303e-14
2667,9.37056744904624e-14
2668,9.670693732857462e-14
2669,1.4860916110102105e-13
2670,1.0688293585244297e-13
2671,1.8456419052939593e-13
2672,1.0688293585244297e-13
2673,6.426818497241888e-14
2674,9.074066865827655e-14
2675,1.0688293585244297e-13
2676,1.931105681630493e-13
2677,7.940082552190017e-14
2678,1.0688293585244297e-13
2679,5.159741785499051e-14
2680,8.502788014953917e-14
2681,1.3909015931594416e-13
2682,1.0881921919560419e-13
2683,1.0688293585244297e-13
2684,7.795349948451263e-14
2685,9.432791301321845e-14
2686,8.544876814134204e-14
2687,8.821214054434234e-14
2688,1.0688293585244297e-13
2689,1.665239304340525e-13
2690,8.015869857347082e-14
2691,1.0859212282693396e-13
2692,1.1525932427944818e-13
2693,8.015869857347082e-14
2694,1.0688293585244297e-13
2695,8.821214054434234e-14
2696,9.432791301321845e-14
2697,6.079713856300918e-14
2698,1.3310547752964492e-13
2699,9.168848434973226e-14
2700,8.821214054434234e-14
2701,9.013178082552721e-14
2702,7.862953985484969e-14
2703,4.3688571954366296e-14
2704,9.174787478121161e-14
2705,1.3909015931594416e-13
2706,1.0688293585244297e-13
2707,8.821214054434234e-14
2708,1.0688293585244297e-13
2709,1.1871055581121327e-13
2710,8.015869857347082e-14
2711,1.152543271922762e-13
2712,9.231122706055216e-14
2713,8.821214054434234e-14
2714,7.852608387498759e-14
2715,7.84244321169666e-14
2716,7.726462356921796e-14
2717,8.745930312597362e-14
2718,9.22509111490078e-14
2719,3.4146015392105316e-14
2720,6.900170782640976e-14
2721,7.84244321169666e-14
2722,7.84244321169666e-14
2723,1.0688293585244297e-13
2724,1.2545356203291326e-13
2725,8.821214054434234e-14
2726,1.9523673034669478e-13
2727,1.0111186920937153e-13
2728,1.2545356203291326e-13
2729,5.407820621558587e-14
2730,1.2760737065627965e-13
2731,8.821214054434234e-14
2732,1.0378672291541165e-13
2733,1.3682359981573176e-13
2734,7.940082552190017e-14
2735,5.514800846140334e-14
2736,5.407820621558587e-14
2737,9.512530351356957e-14
2738,7.105491824096723e-14
2739,7.343605789054225e-14
2740,1.1871055581121327e-13
2741,7.940082552190017e-14
2742,8.821214054434234e-14
2743,8.821214054434234e-14
2744,8.821214054434234e-14
2745,5.127567971030436e-14
2746,8.821214054434234e-14
2747,8.821214054434234e-14
2748,3.751427844465832e-14
2749,1.0688293585244297e-13
2750,8.821214054434234e-14
2751,3.3582581909730163e-14
2752,8.821214054434234e-14
2753,6.796256818170572e-14
2754,8.821214054434234e-14
2755,9.934263450706928e-14
2756,8.821214054434234e-14
2757,8.433240037273084e-14
2758,8.015869857347082e-14
2759,8.575818029578179e-14
2760,1.0111186920937153e-13
2761,9.053765288044543e-14
2762,9.053765288044543e-14
2763,8.821214054434234e-14
2764,8.821214054434234e-14
2765,1.0083098734527978e-13
2766,6.148470184431531e-14
2767,8.821214054434234e-14
2768,7.696787842448571e-14
2769,2.2512655710688644e-13
2770,1.0111186920937153e-13
2771,8.821214054434234e-14
2772,8.821214054434234e-14
2773,5.127567971030436e-14
2774,8.987200894812644e-14
2775,8.821214054434234e-14
2776,3.4146015392105316e-14
2777,1.0111186920937153e-13
2778,7.281309660900307e-14
2779,8.821214054434234e-14
2780,8.821214054434234e-14
2781,1.0111186920937153e-13
2782,8.821214054434234e-14
2783,8.821214054434234e-14
2784,8.821214054434234e-14
2785,8.58982384917157e-14
2786,8.821214054434234e-14
2787,7.281309660900307e-14
2788,3.640878868221126e-14
2789,3.751427844465832e-14
2790,7.106794714242803e-14
2791,7.938521158855237e-14
2792,7.106794714242803e-14
2793,8.821214054434234e-14
2794,4.51919228494355e-14
2795,8.821214054434234e-14
2796,9.994952630162385e-14
2797,7.105491824096723e-14
2798,7.205835932054665e-14
2799,3.6521436421138234e-14
2800,6.583416387858092e-14
2801,8.821214054434234e-14
2802,7.205835932054665e-14
2803,8.015869857347082e-14
2804,9.994952630162385e-14
2805,7.862953985484969e-14
2806,8.821214054434234e-14
2807,7.265815638444852e-14
2808,8.821214054434234e-14
2809,6.650230840831138e-14
2810,8.821214054434234e-14
2811,7.899318994365042e-14
2812,9.994952630162385e-14
2813,9.994952630162385e-14
2814,8.821214054434234e-14
2815,6.399401467039545e-14
2816,6.000666757626333e-14
2817,5.127567971030436e-14
2818,9.994952630162385e-14
2819,1.0111186920937153e-13
2820,8.821214054434234e-14
2821,1.7082188422041252e-13
2822,9.573931608537647e-14
2823,8.821214054434234e-14
2824,5.104522470632071e-14
2825,9.994952630162385e-14
2826,8.821214054434234e-14
2827,2.511310930288768e-12
2828,1.1641480055778012e-13
2829,2.511310930288768e-12
2830,8.821214054434234e-14
2831,9.23233022965408e-14
2832,2.719131531886561e-14
2833,7.154674765437431e-14
2834,3.0491189917485015e-14
2835,2.719131531886561e-14
2836,5.230890789537012e-14
2837,8.821214054434234e-14
2838,7.795349948451263e-14
2839,1.3310547752964492e-13
2840,7.265815638444852e-14
2841,7.265815638444852e-14
2842,1.1862476860724683e-13
2843,6.472652149571308e-14
2844,8.821214054434234e-14
2845,8.821214054434234e-14
2846,8.821214054434234e-14
2847,9.732374207787469e-14
2848,8.821214054434234e-14
2849,5.862987455772095e-14
2850,9.732374207787469e-14
2851,9.720408958224649e-14
2852,1.4087560534421846e-13
2853,7.265815638444852e-14
2854,1.143598911280906e-13
2855,7.795349948451263e-14
2856,9.720408958224649e-14
2857,8.778280058093661e-14
2858,8.821214054434234e-14
2859,8.302353993138127e-14
2860,7.511618281190703e-14
2861,9.732374207787469e-14
2862,7.795349948451263e-14
2863,9.732374207787469e-14
2864,7.795349948451263e-14
2865,7.938521158855237e-14
2866,9.313121463320676e-14
2867,5.862987455772095e-14
2868,1.1871055581121327e-13
2869,9.313121463320676e-14
2870,8.821214054434234e-14
2871,5.862987455772095e-14
2872,1.143598911280906e-13
2873,9.112287144680716e-14
2874,9.732374207787469e-14
2875,5.862987455772095e-14
2876,8.821214054434234e-14
2877,6.768774476400976e-14
2878,6.650230840831138e-14
2879,7.205835932054665e-14
2880,1.2635067003834581e-13
2881,8.821214054434234e-14
2882,9.741105100149687e-14
2883,1.2635067003834581e-13
2884,5.862987455772095e-14
2885,6.940925589608578e-14
2886,8.711944171615983e-14
2887,7.205835932054665e-14
2888,7.38936440609758e-14
2889,9.313121463320676e-14
2890,7.488514255440007e-14
2891,9.360444981788984e-14
2892,8.821214054434234e-14
2893,8.711944171615983e-14
2894,8.490546420351172e-14
2895,7.62832255407288e-14
2896,8.711944171615983e-14
2897,2.153024318295357e-13
2898,8.821214054434234e-14
2899,7.334749064109406e-14
2900,1.1229162596574084e-13
2901,6.438094500056336e-14
2902,8.711944171615983e-14
2903,8.72750693947585e-14
2904,8.821214054434234e-14
2905,7.256424648403037e-14
2906,7.265815638444852e-14
2907,8.821214054434234e-14
2908,7.862953985484969e-14
2909,8.821214054434234e-14
2910,5.742360760305653e-14
2911,7.862953985484969e-14
2912,7.471207625317144e-14
2913,9.54579103555584e-14
2914,7.265815638444852e-14
2915,7.938521158855237e-14
2916,1.326496934795755e-13
2917,5.862987455772095e-14
2918,7.938521158855237e-14
2919,9.360444981788984e-14
2920,8.821214054434234e-14
2921,1.4017416356490267e-13
2922,9.313121463320676e-14
2923,9.313121463320676e-14
2924,5.159741785499051e-14
2925,1.0371603203532742e-13
2926,8.821214054434234e-14
2927,8.821214054434234e-14
2928,9.388348899088836e-14
2929,7.488514255440007e-14
2930,9.212304517994893e-14
2931,7.862953985484969e-14
2932,6.650230840831138e-14
2933,7.862953985484969e-14
2934,8.490546420351172e-14
2935,5.159741785499051e-14
2936,7.642184844030447e-14
2937,6.438094500056336e-14
2938,4.367903843055759e-14
2939,8.490546420351172e-14
2940,8.275161509065037e-14
2941,8.821214054434234e-14
2942,8.821214054434234e-14
2943,1.143598911280906e-13
2944,9.212304517994893e-14
2945,8.821214054434234e-14
2946,5.159741785499051e-14
2947,8.821214054434234e-14
2948,6.296494903279598e-14
2949,7.488514255440007e-14
2950,9.212304517994893e-14
2951,6.211265786954544e-14
2952,8.821214054434234e-14
2953,6.816373256437861e-14
2954,9.212304517994893e-14
2955,1.4017416356490267e-13
2956,6.365655476702538e-14
2957,7.281309660900307e-14
2958,5.159741785499051e-14
2959,9.488485711367369e-14
2960,1.1358451569532855e-13
2961,8.015869857347082e-14
2962,8.821214054434234e-14
2963,5.159741785499051e-14
2964,7.019661998560614e-14
2965,6.105939562676458e-14
2966,8.821214054434234e-14
2967,7.265815638444852e-14
2968,6.650230840831138e-14
2969,1.0532258678832727e-13
2970,5.922329744827627e-14
2971,1.0945757589149817e-13
2972,5.922329744827627e-14
2973,7.625526276460219e-14
2974,7.386073221388013e-14
